date,sample.bout,Transect,baseline,baseline.rep,Number of Points Along Transect_fromRick,Number of points along transect_ChrissyCalc,Transect_Length,Transect Point,Bank_Location,Hit Number,Family,Species Hit,Surface Hit,Transect Point Soil Surface,VegHit_SoilSurfaceHit,Longevity,Longevity_2,Habit,FunctionalGroup,FunctionalGroup2,Nativity,Cvalue,WIS_WMVC,WIS_GP,WIS_Grouped
6/29/2020,2,B5-25,B5,3,17,29,7,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-25,B5,3,17,29,7,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-25,B5,3,17,29,7,1.5,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-25,B5,3,17,29,7,1.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-25,B5,3,17,29,7,2,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-25,B5,3,17,29,7,2.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-25,B5,3,17,29,7,2.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-25,B5,3,17,29,7,2.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,0.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,0.5,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,0.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,1.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,1.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,2,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,2.25,upper,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,2.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,2.75,middle,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,3.5,middle,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,3.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,4.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B5-50,B5,5,20,30,7.25,4.75,lower,1,Poaceae,Bromus inermis,NULL,bare soil,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,0,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,1,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,1.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,1.75,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,2,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,2.25,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,2.5,upper,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,2.75,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,3,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,3.25,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,4.5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,5,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-25,B7,3,21,33,8,5.5,lower,2,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B7-37.5,B7,4,20,29,7,3.25,middle,1,Poaceae,Bromus inermis,NULL,litter,Bromus inermis,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/28/2020,1,B13-0,B13,1,29,29,7,1,upper,2,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/28/2020,1,B14-0,B14,1,25,25,6,0,upper,2,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/28/2020,1,B14-12.5,B14,2,36,36,8.75,0.5,upper,2,Poaceae,Bromus tectorum,NULL,bare soil,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-14,B15,2,53,53,13,0,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-14,B15,2,53,53,13,0.25,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-14,B15,2,53,53,13,0.5,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-14,B15,2,53,53,13,0.75,upper,2,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-14,B15,2,53,53,13,1,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-25,B15,3,41,41,10,0,upper,2,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-25,B15,3,41,41,10,0.25,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-25,B15,3,41,41,10,0.75,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-37.5,B15,4,27,27,6.5,0,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-37.5,B15,4,27,27,6.5,0.25,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-50,B15,5,24,24,5.75,0,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B15-50,B15,5,24,24,5.75,0.25,upper,2,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/29/2020,1,B17-12.5,B17,2,25,25,6,2.25,middle,2,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/30/2020,2,B10-37.5,B10,4,26,39,9.5,0.25,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,0,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
6/29/2020,2,B3-10,B3,2,37,41,10,0.5,upper,1,Poaceae,Bromus tectorum,NULL,litter,Bromus tectorum,Annual,Short-lived,Graminoid,AG,Short-lived Graminoid,Introduced,0,UPL,UPL,FACU-UPL
5/28/2020,1,B14-12.5,B14,2,36,36,8.75,3.5,middle,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
5/28/2020,1,B14-12.5,B14,2,36,36,8.75,8.25,lower,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
5/28/2020,1,B14-36.5,B14,4,45,45,11,4,middle,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-0,B15,1,36,41,10,0.25,upper,2,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-0,B15,1,36,41,10,1.5,upper,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-0,B15,1,36,41,10,1.75,upper,2,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-0,B15,1,36,41,10,2,upper,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-0,B15,1,36,41,10,2.25,upper,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-0,B15,1,36,41,10,2.5,upper,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,2.5,middle,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,2.75,middle,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,3,middle,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,3.25,middle,2,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,3.5,middle,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,3.75,lower,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-37.5,B15,4,27,22,5.25,4.25,lower,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
7/1/2020,2,B15-50,B15,5,24,26,6.25,4,middle,1,Cyperaceae,Carex,NULL,bare soil,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
6/29/2020,2,B5-50,B5,5,20,30,7.25,5.5,lower,1,Cyperaceae,Carex,NULL,litter,Carex,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,NA,NA,NA,NA
5/27/2020,1,B10-0,B10,1,35,35,8.5,4.75,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,5.25,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,5.5,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,5.75,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,6,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,6.25,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,6.5,lower,1,Cyperaceae,Carex emoryi,NULL,bare soil,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,6.75,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,7,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,7.25,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,7.5,lower,1,Cyperaceae,Carex emoryi,NULL,water,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-0,B10,1,35,35,8.5,7.75,lower,1,Cyperaceae,Carex emoryi,NULL,water,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-12.5,B10,2,28,28,6.75,3.5,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-12.5,B10,2,28,28,6.75,3.75,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-12.5,B10,2,28,28,6.75,4,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-12.5,B10,2,28,28,6.75,4.25,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-12.5,B10,2,28,28,6.75,4.5,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-12.5,B10,2,28,28,6.75,4.75,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
5/27/2020,1,B10-12.5,B10,2,28,28,6.75,5,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/1/2020,1,B18-50,B18,5,20,20,4.75,3,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/1/2020,1,B18-50,B18,5,20,20,4.75,3.25,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/1/2020,1,B18-50,B18,5,20,20,4.75,3.5,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,3.5,middle,2,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,4.25,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,4.5,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,4.75,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,5,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,5.25,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,5.5,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,5.75,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,6,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,6.25,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,6.5,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,7,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,7.25,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,7.5,lower,1,Cyperaceae,Carex emoryi,NULL,bare soil,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-0,B10,1,35,35,8.5,7.75,lower,1,Cyperaceae,Carex emoryi,NULL,bare soil,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-12.5,B10,2,28,29,7,4,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-12.5,B10,2,28,29,7,4.25,middle,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-12.5,B10,2,28,29,7,4.5,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-12.5,B10,2,28,29,7,4.75,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-12.5,B10,2,28,29,7,5,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-12.5,B10,2,28,29,7,5.25,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
6/30/2020,2,B10-12.5,B10,2,28,29,7,5.5,lower,1,Cyperaceae,Carex emoryi,NULL,litter,Carex emoryi,Perennial,Long-lived,Graminoid,PG,Long-lived Graminoid,Native,5,OBL,OBL,FACW-OBL
