Org_trayID,Full_TrayID,Baseline,TrayID,Transect_ID,Bank_Gradient,Germinant ID,Family,Genus,Species,Specific Epithet_wconservative cf,SPECIFIC_EPITHET_FINAL,WIS_Grouped,WIS,Longevity_1,Longevity_2,Habit,Functional_Group_1,Functional_Group_2,Origin,Cultivar_Noxious,C_Value,C_Value_2
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G14,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G2,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G3,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G4,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,U1,Poaceae,cf. Phalaris,arundinacea,cf. Phalaris arundinacea,Phalaris arundinacea,FACW-OBL,FACW,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,1,1
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G4,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7_25,BOTTOM,G2,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7_25,BOTTOM,G3,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7_25,BOTTOM,U1,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7_25,BOTTOM,G6,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G14,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G15,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G18,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G3,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G4,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G5,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G6,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G7,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G8,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G9,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
23,B17_25_BOTTOM,B17,25,B17_25,BOTTOM,G6,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
43,B14_0_MIDDLE,B14,0,B14_0,MIDDLE,G2,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
44,B14_25_MIDDLE,B14,25,B14_25,MIDDLE,G3,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
44,B14_25_MIDDLE,B14,25,B14_25,MIDDLE,G4,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
44,B14_25_MIDDLE,B14,25,B14_25,MIDDLE,G5,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
44,B14_25_MIDDLE,B14,25,B14_25,MIDDLE,G6,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G7,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G20,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G21,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
68,B13_25_TOP,B13,25,B13_25,TOP,G4,Plantaginaceae,Plantago,major,Plantago major,Plantago major,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G1,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G11,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G12,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G10,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G3,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G2,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
53,B18_25_MIDDLE,B18,25,B18_25,MIDDLE,G29,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
54,B18_50_MIDDLE,B18,50,B18_50,MIDDLE,G9,Poaceae,Poa,cf. pratensis,Poa cf. pratensis,Poa cf. pratensis,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
16,B14_0_BOTTOM,B14,0,B14_0,BOTTOM,G1,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
19,B15_0_BOTTOM,B15,0,B15_0,BOTTOM,G6,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
24,B17_50_BOTTOM,B17,50,B17_50,BOTTOM,G1,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
24,B17_50_BOTTOM,B17,50,B17_50,BOTTOM,G2,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,G5,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,G4,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,G1,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,G2,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,G3,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
58,B5_0_TOP,B5,0,B5_0,TOP,G2,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G18,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
68,B13_25_TOP,B13,25,B13_25,TOP,G1,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
70,B14_0_TOP,B14,0,B14_0,TOP,G2,Polygonaceae,Polygonum,aviculare,Polygonum aviculare,Polygonum aviculare,FACU-UPL,FACU,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
5,B5_25_BOTTOM,B5,25,B5_25,BOTTOM,G2,Salicaceae,Populus,sp. ,Populus sp. ,Populus sp. ,NA,NA,Perennial,Long-lived,Woody,Perennial Woody,Long-lived Woody,NA,NA,NA,NA
32,B5_25_MIDDLE,B5,25,B5_25,MIDDLE,G1,Salicaceae,Populus,sp. ,Populus sp. ,Populus sp. ,NA,NA,Perennial,Long-lived,Woody,Perennial Woody,Long-lived Woody,NA,NA,NA,NA
58,B5_0_TOP,B5,0,B5_0,TOP,G3,Salicaceae,Populus,sp. ,Populus sp. ,Populus sp. ,NA,NA,Perennial,Long-lived,Woody,Perennial Woody,Long-lived Woody,NA,NA,NA,NA
48,B15_50_MIDDLE,B15,50,B15_50,MIDDLE,G6,Poaceae,cf. Puccinellia,nuttalliana,cf. Puccinellia nuttalliana,Puccinellia nuttalliana,FACW-OBL,OBL,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,6,6
24,B17_50_BOTTOM,B17,50,B17_50,BOTTOM,G3,Poaceae,Puccinellia,nuttalliana,Puccinellia nuttalliana,Puccinellia nuttalliana,FACW-OBL,OBL,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,6,6
49,B17_0_MIDDLE,B17,0,B17_0,MIDDLE,G4,Rhamnaceae,Rhamnus,cf. cathartica,Rhamnus cf. cathartica,Rhamnus cf. cathartica,FACU-UPL,FACU,Perennial,Long-lived,Woody,Perennial Woody,Long-lived Woody,Introduced,NA,0,0
70,B14_0_TOP,B14,0,B14_0,TOP,G8,Rhamnaceae,Rhamnus,cf. cathartica,Rhamnus cf. cathartica,Rhamnus cf. cathartica,FACU-UPL,FACU,Perennial,Long-lived,Woody,Perennial Woody,Long-lived Woody,Introduced,NA,0,0
1,B3_0_BOTTOM,B3,0,B3_0,BOTTOM,G1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
6,B5_50_BOTTOM,B5,50,B5_50,BOTTOM,G1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G10,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G11,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G12,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G13,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G14,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G15,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G16,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G17,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G18,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G19,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G2,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G20,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G21,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G22,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G23,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G24,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G25,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G26,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G27,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G28,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G29,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G3,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G30,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G31,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G32,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G33,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G34,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G35,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G36,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G37,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G4,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G5,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G6,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G7,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G8,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G9,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,U1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
13,B13_0_BOTTOM,B13,0,B13_0,BOTTOM,G3,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
15,B13_50_BOTTOM,B13,50,B13_50,BOTTOM,G1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G10,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G13,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
22,B17_0_BOTTOM,B17,0,B17_0,BOTTOM,G10,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
25,B18_0_BOTTOM,B18,0,B18_0,BOTTOM,G13,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
26,B18_25_BOTTOM,B18,25,B18_25,BOTTOM,G7,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
26,B18_25_BOTTOM,B18,25,B18_25,BOTTOM,G8,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
38,B10_25_MIDDLE,B10,25,B10_25,MIDDLE,G5,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
44,B14_25_MIDDLE,B14,25,B14_25,MIDDLE,G1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
45,B14_50_MIDDLE,B14,50,B14_50,MIDDLE,G1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G5,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
48,B15_50_MIDDLE,B15,50,B15_50,MIDDLE,G1,Brassicaceae,Rorippa,palustris,Rorippa palustris,Rorippa palustris,FACW-OBL,OBL,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Native,NA,4,4
3,B3_41_BOTTOM,B3,41,B3_41,BOTTOM,G2,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
